C1,A1,action,strength,C1_afteraction,A1_afteraction
1.992,1.359,change C1,-1.5817,0.4103,0.26439999999999997
0.4103,0.26439999999999997,change C1,-0.0006999999999999784,0.4096,2.792
0.4096,2.792,change C1,0.8824000000000001,1.292,1.362
0.4928,4.712,change C1,-0.02350000000000002,0.4693,3.171
0.3655,3.286,change C1,-0.35102,0.014480000000000002,2.283
0.331,1.209,change C1,0.19360000000000005,0.5246000000000001,0.8927999999999999
-0.6817000000000001,1.398,change C1,-0.2995,-0.9812000000000001,1.052
-5.899,9.622,change C1,3.304,-2.595,3.6
-2.595,3.6,change C1,-0.7399999999999998,-3.335,2.882
-3.335,2.882,change C1,-0.006000000000000227,-3.341,2.729
-5.023,0.6217,change C1,0.3380000000000001,-4.685,0.8091
-4.685,0.8091,change C1,-0.5880000000000001,-5.273,1.171
-5.273,1.171,change C1,2.0279999999999996,-3.245,1.016
-3.245,1.016,change C1,-0.359,-3.604,0.4243
-3.604,0.4243,change C1,0.5420000000000003,-3.062,0.1389
-3.062,0.1389,change C1,0.04400000000000004,-3.018,1.04
-451.1,145.6,change C1,446.42400000000004,-4.676,0.2937
-4.676,0.2937,change C1,0.4770000000000003,-4.199,1.115
-4.199,1.115,change C1,-0.5659999999999998,-4.765,0.3895
-4.765,0.3895,change C1,1.7039999999999997,-3.061,0.8284
-3.061,0.8284,change C1,1.0799999999999998,-1.981,1.274
-1.981,1.274,change C1,-0.3989999999999998,-2.38,1.036
-2.38,1.036,change C1,-5.125,-7.505,1.383
-7.505,1.383,change C1,0.15299999999999958,-7.352,1.291
-7.352,1.291,change C1,0.9860000000000007,-6.366,1.282
-6.366,1.282,change C1,1.104,-5.262,1.385
-5.262,1.385,change C1,1.4059999999999997,-3.856,0.918
-3.856,0.918,change C1,0.30799999999999983,-3.548,2.274
-278.6,15.54,change C1,274.93600000000004,-3.664,3.345
-3.664,3.345,change C1,-0.03399999999999981,-3.698,2.897
-3.698,2.897,change C1,-0.08800000000000008,-3.786,3.03
-3.786,3.03,change C1,1.037,-2.749,2.671
-2.749,2.671,change C1,-0.32099999999999973,-3.07,3.498
-2.387,3.598,change C1,-0.6779999999999999,-3.065,3.363
-2.003,1.773,change C1,-0.6200000000000001,-2.623,1.637
5.615,7.184,change C1,0.021999999999999353,5.637,13.64
5.637,13.64,change C1,417.363,423.0,109.6
423.0,109.6,change C1,-429.429,-6.429,1.262
-6.429,1.262,change C1,0.25100000000000033,-6.178,1.733
-6.178,1.733,change C1,0.5359999999999996,-5.642,1.481
-5.642,1.481,change C1,1.322,-4.32,2.1
-4.32,2.1,change C1,0.09500000000000064,-4.225,1.417
-4.225,1.417,change C1,1.9619999999999997,-2.263,1.531
-2.263,1.531,change C1,-0.10899999999999999,-2.372,1.529
-5.254,2.435,change C1,-0.766,-6.02,3.503
-6.02,3.503,change C1,3.9749999999999996,-2.045,3.589
6.425,2.477,change C1,-0.06899999999999995,6.356,2.409
6.356,2.409,change C1,0.6840000000000002,7.04,2.405
7.04,2.405,change C1,0.12399999999999967,7.164,2.429
7.164,2.429,change C1,-0.09899999999999931,7.065,1.578
7.065,1.578,change C1,-2.6110000000000007,4.454,1.663
4.454,1.663,change C1,-0.7979999999999996,3.656,2.243
3.656,2.243,change C1,-2.1660000000000004,1.49,1.3
1.49,1.3,change C1,0.09099999999999997,1.581,2.144
1.581,2.144,change C1,-0.6495,0.9315,1.811
0.9315,1.811,change C1,0.4464999999999999,1.378,2.313
1.378,2.313,change C1,-0.7879999999999999,0.59,2.012
-0.05135,2.217,change C1,-0.40575,-0.4571,3.186
-0.4571,3.186,change C1,0.7029000000000001,0.24580000000000002,2.568
0.6079,2.357,change C1,-0.646,-0.0381,2.447
0.21509999999999999,1.466,change C1,-1.0028000000000001,-0.7877000000000001,0.7277
-2.002,1.054,change C1,-2.877,-4.879,1.288
-4.879,1.288,change C1,1.0509999999999997,-3.828,1.132
-3.828,1.132,change C1,-0.5249999999999999,-4.353,0.261
-4.353,0.261,change C1,0.7009999999999996,-3.652,2.321
-3.652,2.321,change C1,0.8130000000000002,-2.839,2.806
-2.839,2.806,change C1,0.7090000000000001,-2.13,0.8893
-2.13,0.8893,change C1,-0.6430000000000002,-2.773,0.6126
-2.773,0.6126,change C1,0.9940000000000002,-1.779,0.2275
-1.779,0.2275,change C1,1.1892,-0.5898,1.35
-0.5898,1.35,change C1,0.3331,-0.2567,1.812
-0.2567,1.812,change C1,-1.1563,-1.413,1.851
-1.413,1.851,change C1,1.0818,-0.3312,1.012
-0.3312,1.012,change C1,0.23201,-0.09919,1.542
103.2,301.1,change C1,-102.2123,0.9877,6.793
0.9877,6.793,change C1,0.15229999999999988,1.14,7.522
1.14,7.522,change C1,0.4590000000000001,1.599,6.23
1.129,1.915,change C1,-0.3691,0.7599,3.457
0.4953,2.442,change C1,0.6546999999999998,1.15,3.325
1.267,1.626,change C1,-0.6168999999999999,0.6501,0.6433
4.015,1.754,change C1,-0.01100000000000012,4.004,0.5224
4.004,0.5224,change C1,0.27000000000000046,4.274,0.3762
4.274,0.3762,change C1,-0.5579999999999998,3.716,1.038
3.716,1.038,change C1,-0.43400000000000016,3.282,1.762
3.282,1.762,change C1,-0.52,2.762,1.661
2.762,1.661,change C1,-0.5790000000000002,2.183,0.9122
2.183,0.9122,change C1,0.11400000000000032,2.297,2.124
2.297,2.124,change C1,-0.42300000000000004,1.874,1.84
1.874,1.84,change C1,-1.02,0.854,0.46950000000000003
0.854,0.46950000000000003,change C1,0.2360000000000001,1.09,1.461
1.802,6.17,change C1,1.375,3.177,5.09
3.177,5.09,change C1,-0.3999999999999999,2.777,5.812
2.777,5.812,change C1,-0.4079999999999999,2.369,6.341
2.369,6.341,change C1,0.10699999999999976,2.476,6.126
2.476,6.126,change C1,-1.7458,0.7302000000000001,5.292
0.7302000000000001,5.292,change C1,0.8247999999999999,1.555,5.603
1.555,5.603,change C1,0.14300000000000002,1.698,5.871
1.44,3.4,change C1,0.010000000000000009,1.45,2.723
1.45,2.723,change C1,-0.8655999999999999,0.5844,2.466
0.5844,2.466,change C1,0.6676,1.252,2.388
0.8037000000000001,2.351,change C1,-0.010900000000000132,0.7928,3.308
0.7928,3.308,change C1,-0.2236999999999999,0.5691,2.808
0.5691,2.808,change C1,0.379,0.9481,1.808
1.705,4.106,change C1,-1.493,0.212,2.761
0.212,2.761,change C1,0.21780000000000002,0.4298,3.555
0.7843,0.326,change C1,0.8157000000000001,1.6,0.5057
1.6,0.5057,change C1,-0.009000000000000119,1.591,0.8346
1.591,0.8346,change C1,-1.3569,0.2341,0.30410000000000004
0.2341,0.30410000000000004,change C1,-0.014500000000000013,0.2196,0.5397000000000001
0.7224,0.9958,change C1,1.3286000000000002,2.051,1.326
2.051,1.326,change C1,-0.051000000000000156,2.0,0.3143
2.0,0.3143,change C1,-0.974,1.026,1.063
1.026,1.063,change C1,-0.8457,0.18030000000000002,0.6546000000000001
0.18030000000000002,0.6546000000000001,change C1,0.8044,0.9847,1.066
-0.2985,1.322,change C1,0.32211999999999996,0.023620000000000002,0.9251
0.023620000000000002,0.9251,change C1,-0.4894200000000001,-0.46580000000000005,0.8954
-2.99,2.362,change C1,0.019000000000000128,-2.971,2.684
-2.971,2.684,change C1,0.2250000000000001,-2.746,2.778
-2.746,2.778,change C1,0.7769999999999999,-1.969,2.49
3.908,6.463,change C1,-1.0819999999999999,2.826,6.735
-1.077,4.814,change C1,0.13359999999999994,-0.9434,4.861
-0.46430000000000005,3.407,change C1,-0.05269999999999997,-0.517,3.084
-0.5865,1.867,change C1,-0.14149999999999996,-0.728,2.948
-0.7335,1.969,change C1,0.7325666000000001,-0.0009334,1.61
-0.0009334,1.61,change C1,0.18323340000000002,0.18230000000000002,1.489
4.907,5.243,change C1,0.14700000000000024,5.054,5.731
1.53,3.401,change C1,-1.9300000000000002,-0.4,4.265
-0.3753,3.61,change C1,0.6428,0.2675,3.077
0.5287999999999999,1.954,change C1,-0.56521,-0.03641,1.597
3.897,1.689,change C1,-0.6689999999999996,3.228,1.253
3.228,1.253,change C1,-1.9860000000000002,1.242,1.254
1.242,1.254,change C1,0.46399999999999997,1.706,2.316
1.706,2.316,change C1,-0.40700000000000003,1.299,1.395
1.299,1.395,change C1,-0.4925999999999999,0.8064,0.8156
0.8064,0.8156,change C1,0.7136,1.52,1.944
1.52,1.944,change C1,0.2669999999999999,1.787,0.8426
1.787,0.8426,change C1,-1.2858999999999998,0.5011,1.566
0.5011,1.566,change C1,0.45740000000000003,0.9585,0.7313
0.9585,0.7313,change C1,-0.21340000000000003,0.7451,1.232
-5.104,21.76,change C1,2.3440000000000003,-2.76,20.36
7.573,1.86,change C1,0.26899999999999924,7.842,15.44
8.286,10.5,change C1,-0.5179999999999998,7.768,10.43
9.262,9.443,change C1,-1.3580000000000005,7.904,7.602
7.904,7.602,change C1,-9.515,-1.611,9.702
-3.64,2.794,change C1,0.8180000000000001,-2.822,7.75
-2.822,7.75,change C1,2.5556,-0.26639999999999997,0.6797000000000001
-0.26639999999999997,0.6797000000000001,change C1,-0.188,-0.45439999999999997,1.289
-2.395,6.425,change C1,-0.039000000000000146,-2.434,6.754
-2.471,2.893,change C1,-0.03299999999999992,-2.504,3.119
-2.393,1.743,change C1,7.539,5.146,1.05
5.146,1.05,change C1,0.492,5.638,0.4049
5.231,1.331,change C1,-5.1367899999999995,0.09421,0.33130000000000004
6.373,1.698,change C1,0.12599999999999945,6.499,2.522
1.537,0.7505000000000001,change C1,4.053,5.59,0.964
5.59,0.964,change C1,-0.1559999999999997,5.434,0.8546
5.434,0.8546,change C1,-0.4710000000000001,4.963,0.32010000000000005
4.963,0.32010000000000005,change C1,-1.125,3.838,0.5562
3.838,0.5562,change C1,-0.29499999999999993,3.543,0.7161000000000001
3.543,0.7161000000000001,change C1,-1.2670000000000003,2.276,0.1881
2.276,0.1881,change C1,0.28100000000000014,2.557,0.419
2.557,0.419,change C1,-0.8679999999999999,1.689,0.6883
1.689,0.6883,change C1,-0.33299999999999996,1.356,0.9607000000000001
2.462,3.909,change C1,0.19599999999999973,2.658,4.048
2.367,1.078,change C1,0.09100000000000019,2.458,0.5746
2.319,1.256,change C1,0.0129999999999999,2.332,1.141
6.55,1.611,change C1,-1.2969999999999997,5.253,1.133
5.253,1.133,change C1,-6.958,-1.705,0.20980000000000001
-1.705,0.20980000000000001,change C1,7.0680000000000005,5.363,0.9726
5.363,0.9726,change C1,-0.10200000000000031,5.261,1.028
5.261,1.028,change C1,0.8799999999999999,6.141,0.2451
6.141,0.2451,change C1,-1.8929999999999998,4.248,0.666
4.248,0.666,change C1,1.9269999999999996,6.175,0.3504
6.175,0.3504,change C1,-1.7029999999999994,4.472,0.7389
4.472,0.7389,change C1,-0.9840000000000004,3.488,0.44360000000000005
3.488,0.44360000000000005,change C1,-0.6669999999999998,2.821,0.45389999999999997
2.821,0.45389999999999997,change C1,-0.5650000000000004,2.256,0.7565000000000001
2.256,0.7565000000000001,change C1,-0.1889999999999996,2.067,0.4555
2.067,0.4555,change C1,-0.5660000000000003,1.501,0.48310000000000003
0.1963,11.85,change C1,-0.204258,-0.007958,11.98
-0.7607999999999999,11.7,change C1,1.1347999999999998,0.374,10.01
1.307,0.677,change C1,-0.10299999999999998,1.204,0.40330000000000005
2.196,12.37,change C1,0.1549999999999998,2.351,12.02
2.351,12.02,change C1,0.32399999999999984,2.675,12.51
2.675,12.51,change C1,-0.1759999999999997,2.499,12.17
2.499,12.17,change C1,-0.06600000000000028,2.433,12.2
2.433,12.2,change C1,0.806,3.239,12.72
3.239,12.72,change C1,-0.5859999999999999,2.653,12.02
2.653,12.02,change C1,-0.20900000000000007,2.444,12.12
1.566,6.73,change C1,2.026,3.592,4.39
-2.856,1.242,change C1,5.595,2.739,2.868
2.462,0.6593,change C1,3.2899999999999996,5.752,0.623
5.752,0.623,change C1,-8.886,-3.134,0.4945
-3.134,0.4945,change C1,4.407,1.273,0.8957999999999999
1.716,3.148,change C1,0.39900000000000024,2.115,2.985
2.398,0.3325,change C1,-0.7020000000000002,1.696,0.22669999999999998
1.696,0.22669999999999998,change C1,-5.076,-3.38,0.4031
-3.38,0.4031,change C1,5.327999999999999,1.948,0.19390000000000002
1.948,0.19390000000000002,change C1,0.2509999999999999,2.199,0.5202000000000001
2.199,0.5202000000000001,change C1,-0.11199999999999966,2.087,0.3992
2.087,0.3992,change C1,2.9789999999999996,5.066,0.7288
5.066,0.7288,change C1,-0.5209999999999999,4.545,0.08395999999999999
4.545,0.08395999999999999,change C1,-2.1999999999999997,2.345,0.9238
2.345,0.9238,change C1,-6.33,-3.985,0.7857000000000001
-3.985,0.7857000000000001,change C1,3.6443,-0.3407,0.7094
0.06662000000000001,1.09,change C1,0.44908000000000003,0.5157,0.8994
1.521,1.943,change C1,-1.4027999999999998,0.1182,2.901
0.1182,2.901,change C1,0.6551,0.7733,2.964
0.7733,2.964,change C1,0.2217,0.995,2.686
0.995,2.686,change C1,-0.33920000000000006,0.6557999999999999,3.205
0.6557999999999999,3.205,change C1,0.35020000000000007,1.006,3.332
0.5668,2.156,change C1,1.1692,1.736,1.344
1.19,1.652,change C1,0.6240000000000001,1.814,1.228
1.814,1.228,change C1,-0.708,1.106,1.326
1.106,1.326,change C1,-0.0050000000000001155,1.101,1.219
1.101,1.219,change C1,0.18199999999999994,1.283,1.232
1.283,1.232,change C1,-0.15300000000000002,1.13,1.529
1.13,1.529,change C1,0.3230000000000002,1.453,0.7966000000000001
1.802,1.926,change C1,0.5760000000000001,2.378,2.014
2.378,2.014,change C1,0.1459999999999999,2.524,1.744
2.524,1.744,change C1,-0.1280000000000001,2.396,1.378
2.14,1.776,change C1,0.48,2.62,1.818
2.384,1.913,change C1,0.07600000000000007,2.46,2.396
2.46,2.396,change C1,-0.129,2.331,1.498
2.331,1.498,change C1,0.2570000000000001,2.588,1.872
1.502,1.867,change C1,0.6399999999999999,2.142,0.8018
2.538,2.071,change C1,-0.5639999999999998,1.974,2.145
1.974,2.145,change C1,1.0730000000000002,3.047,1.825
3.047,1.825,change C1,-0.20900000000000007,2.838,1.982
2.711,1.198,change C1,0.22599999999999998,2.937,0.4575
2.937,0.4575,change C1,-5.053,-2.116,0.31489999999999996
-2.116,0.31489999999999996,change C1,4.228,2.112,0.6042000000000001
2.112,0.6042000000000001,change C1,0.4039999999999999,2.516,1.0
2.516,1.0,change C1,0.2789999999999999,2.795,0.4763
1.901,0.5952000000000001,change C1,-0.04200000000000004,1.859,0.9992000000000001
1.859,0.9992000000000001,change C1,3.135,4.994,0.1408
4.994,0.1408,change C1,-4.4712,0.5227999999999999,0.7478
1.011,0.4915,change C1,-0.4194999999999999,0.5915,1.137
0.5915,1.137,change C1,0.33129999999999993,0.9228,1.057
0.9228,1.057,change C1,-0.10159999999999991,0.8212,0.4594
0.9944,1.423,change C1,-0.42810000000000004,0.5662999999999999,0.6005
1.313,2.356,change C1,-0.4537,0.8593,1.888
0.8593,1.888,change C1,0.5547,1.414,0.1544
1.401,10.45,change C1,-0.133,1.268,6.604
1.268,6.604,change C1,0.21599999999999997,1.484,3.788
1.484,3.788,change C1,-0.4690000000000001,1.015,1.972
1.015,1.972,change C1,-0.05689999999999984,0.9581000000000001,1.183
0.9581000000000001,1.183,change C1,-0.023600000000000065,0.9345,1.266
0.9345,1.266,change C1,0.48349999999999993,1.418,1.59
1.418,1.59,change C1,-0.6928999999999998,0.7251000000000001,0.22169999999999998
5.016,8.154,change C1,-0.29600000000000026,4.72,5.438
4.72,5.438,change C1,-0.4870000000000001,4.233,3.35
4.233,3.35,change C1,-0.08000000000000007,4.153,2.837
4.153,2.837,change C1,0.15800000000000036,4.311,2.574
4.311,2.574,change C1,-0.24300000000000033,4.068,0.9407000000000001
4.068,0.9407000000000001,change C1,-5.887,-1.819,0.6532000000000001
-1.819,0.6532000000000001,change C1,5.443,3.624,0.7827000000000001
3.624,0.7827000000000001,change C1,1.222,4.846,0.4342
4.846,0.4342,change C1,-2.337,2.509,0.3432
2.509,0.3432,change C1,-0.6989999999999998,1.81,0.6813
1.81,0.6813,change C1,3.501,5.311,0.461
5.311,0.461,change C1,-0.5510000000000002,4.76,0.4968
4.76,0.4968,change C1,-3.384,1.376,0.9726
-2.077,1.144,change C1,-1.161,-3.238,0.8067000000000001
-3.238,0.8067000000000001,change C1,5.3420000000000005,2.104,1.524
2.104,1.524,change C1,0.21899999999999986,2.323,0.507
2.323,0.507,change C1,0.573,2.896,0.5945
2.896,0.5945,change C1,-1.293,1.603,0.446
1.603,0.446,change C1,-0.583,1.02,0.8646
-6.013,3.845,change C1,0.2030000000000003,-5.81,3.316
-5.81,3.316,change C1,0.8169999999999993,-4.993,1.483
-4.993,1.483,change C1,5.726500000000001,0.7335,1.711
0.7335,1.711,change C1,-5.298500000000001,-4.565,1.145
-4.565,1.145,change C1,0.8360000000000003,-3.729,0.429
-3.729,0.429,change C1,-0.18100000000000005,-3.91,0.5333
-3.91,0.5333,change C1,1.9440000000000002,-1.966,0.2631
-1.966,0.2631,change C1,5.075,3.109,0.4854
-4.823,1.687,change C1,-0.1999999999999993,-5.023,1.646
-5.023,1.646,change C1,1.0709999999999997,-3.952,0.6755
-3.952,0.6755,change C1,-0.383,-4.335,0.9791000000000001
-4.335,0.9791000000000001,change C1,0.581,-3.754,0.2169
-3.754,0.2169,change C1,-0.03699999999999992,-3.791,0.6574
-3.791,0.6574,change C1,-0.12700000000000022,-3.918,0.9721000000000001
-3.918,0.9721000000000001,change C1,0.5350000000000001,-3.383,0.6452000000000001
-3.383,0.6452000000000001,change C1,-0.5139999999999998,-3.897,0.6686000000000001
-3.897,0.6686000000000001,change C1,0.36599999999999966,-3.531,0.25889999999999996
-3.531,0.25889999999999996,change C1,0.367,-3.164,0.39880000000000004
-3.164,0.39880000000000004,change C1,6.666,3.502,0.8497
3.502,0.8497,change C1,-6.037,-2.535,0.6359
-2.535,0.6359,change C1,6.142,3.607,0.6489
3.607,0.6489,change C1,-5.94,-2.333,0.2378
-2.333,0.2378,change C1,-0.11799999999999988,-2.451,0.2656
-2.451,0.2656,change C1,0.34399999999999986,-2.107,0.2043
-2.107,0.2043,change C1,-0.005999999999999783,-2.113,0.1271
-2.113,0.1271,change C1,0.08999999999999986,-2.023,0.1066
-2.023,0.1066,change C1,-0.24399999999999977,-2.267,0.49860000000000004
-2.267,0.49860000000000004,change C1,0.054999999999999716,-2.212,0.4082
-2.212,0.4082,change C1,-0.0029999999999996696,-2.215,0.5179
-2.215,0.5179,change C1,0.6469999999999998,-1.568,0.08217
-1.568,0.08217,change C1,-0.7429999999999999,-2.311,0.30260000000000004
-2.311,0.30260000000000004,change C1,0.20799999999999974,-2.103,0.6217
-2.103,0.6217,change C1,0.27500000000000013,-1.828,0.3424
-1.828,0.3424,change C1,0.06800000000000006,-1.76,0.2316
-1.76,0.2316,change C1,-1.16,-2.92,0.19890000000000002
-2.92,0.19890000000000002,change C1,0.7770000000000001,-2.143,0.7635000000000001
-2.143,0.7635000000000001,change C1,0.004999999999999893,-2.138,0.2523
-2.138,0.2523,change C1,0.08899999999999997,-2.049,0.9458
-2.049,0.9458,change C1,5.513999999999999,3.465,0.49060000000000004
3.465,0.49060000000000004,change C1,-4.992,-1.527,0.4611
-1.527,0.4611,change C1,5.381,3.854,0.167
-1.28,0.3725,change C1,5.2780000000000005,3.998,1.012
3.998,1.012,change C1,-0.3290000000000002,3.669,0.5115000000000001
3.669,0.5115000000000001,change C1,-5.48,-1.811,0.7315
-2.628,0.6463,change C1,5.6419999999999995,3.014,0.3074
3.014,0.3074,change C1,0.6090000000000004,3.623,0.7659
3.623,0.7659,change C1,-2.24,1.383,0.4982
-1.255,4.911,change C1,-0.6680000000000001,-1.923,3.826
-1.923,3.826,change C1,-0.22399999999999975,-2.147,1.688
-2.147,1.688,change C1,-0.4530000000000003,-2.6,0.723
-2.6,0.723,change C1,2.1022,-0.4978,1.056
-0.4978,1.056,change C1,-1.8892,-2.387,1.344
-2.387,1.344,change C1,0.15200000000000014,-2.235,0.7878
-2.235,0.7878,change C1,0.2539999999999998,-1.981,0.8252999999999999
-1.981,0.8252999999999999,change C1,0.121,-1.86,0.7444
-1.91,3.036,change C1,0.43899999999999983,-1.471,1.783
-1.471,1.783,change C1,-0.11999999999999988,-1.591,1.302
-1.591,1.302,change C1,0.504,-1.087,1.228
-1.087,1.228,change C1,-0.29200000000000004,-1.379,0.06981
-1.563,2.062,change C1,-0.6359999999999999,-2.199,1.339
-2.199,1.339,change C1,0.17999999999999972,-2.019,0.49319999999999997
-2.019,0.49319999999999997,change C1,5.54,3.521,0.9878
3.521,0.9878,change C1,-0.20100000000000007,3.32,0.1881
3.32,0.1881,change C1,-5.791,-2.471,0.6759
-2.471,0.6759,change C1,1.3170000000000002,-1.154,0.4773
-2.502,2.109,change C1,-0.36700000000000044,-2.869,0.9520000000000001
-2.869,0.9520000000000001,change C1,3.7501,0.8811,1.263
0.4579,3.056,change C1,0.045600000000000085,0.5035000000000001,3.172
0.5035000000000001,3.172,change C1,-0.5037789,-0.0002789,1.927
-0.0002789,1.927,change C1,0.45307890000000006,0.45280000000000004,1.052
0.45280000000000004,1.052,change C1,-0.12320000000000003,0.3296,0.7793
-5.46,10.29,change C1,-1.5810000000000004,-7.041,8.179
-7.041,8.179,change C1,1.237,-5.804,5.264
-5.804,5.264,change C1,-0.734,-6.538,2.621
-6.538,2.621,change C1,0.03000000000000025,-6.508,1.329
-6.508,1.329,change C1,0.42600000000000016,-6.082,2.136
-6.082,2.136,change C1,-0.20800000000000018,-6.29,0.8685
-6.29,0.8685,change C1,-0.2969999999999997,-6.587,0.14350000000000002
-6.587,0.14350000000000002,change C1,0.8579999999999997,-5.729,1.024
-5.729,1.024,change C1,2.8000000000000003,-2.929,0.4348
-2.929,0.4348,change C1,5.994999999999999,3.066,0.5286000000000001
3.066,0.5286000000000001,change C1,-0.347,2.719,0.2957
2.719,0.2957,change C1,-0.16699999999999982,2.552,0.5719
2.552,0.5719,change C1,-2.2547,0.2973,0.40750000000000003
-4.235,0.7643,change C1,0.3270000000000004,-3.908,1.491
-3.908,1.491,change C1,7.258,3.35,0.7574
3.35,0.7574,change C1,-6.135,-2.785,0.38010000000000005
-2.785,0.38010000000000005,change C1,-0.32600000000000007,-3.111,0.1541
-3.111,0.1541,change C1,6.461,3.35,0.7122999999999999
3.35,0.7122999999999999,change C1,-5.578,-2.228,0.6527000000000001
-2.228,0.6527000000000001,change C1,-0.12799999999999967,-2.356,0.4208
-2.356,0.4208,change C1,-3.0650000000000004,-5.421,0.2824
-5.421,0.2824,change C1,9.371,3.95,0.8846
3.95,0.8846,change C1,-4.4899000000000004,-0.5398999999999999,0.581
-0.5398999999999999,0.581,change C1,-0.05490000000000006,-0.5948,0.6562
2.883,2.745,change C1,0.504,3.387,1.919
3.387,1.919,change C1,-0.581,2.806,0.8713
2.806,0.8713,change C1,0.3660000000000001,3.172,0.9849
3.172,0.9849,change C1,2.446,5.618,0.2933
5.618,0.2933,change C1,-3.0280000000000005,2.59,0.7353999999999999
2.59,0.7353999999999999,change C1,-0.28200000000000003,2.308,0.3995
2.308,0.3995,change C1,-5.608,-3.3,0.7345
-3.3,0.7345,change C1,4.933,1.633,0.9380000000000001
1.633,0.9380000000000001,change C1,-0.20199999999999996,1.431,0.3404
2.438,2.774,change C1,0.01499999999999968,2.453,2.432
2.453,2.432,change C1,1.1340000000000003,3.587,1.079
3.587,1.079,change C1,-1.4290000000000003,2.158,1.421
2.158,1.421,change C1,-0.06800000000000006,2.09,1.926
2.09,1.926,change C1,-0.3019999999999998,1.788,1.535
1.788,1.535,change C1,0.09899999999999998,1.887,1.35
1.887,1.35,change C1,0.28600000000000003,2.173,1.039
2.173,1.039,change C1,-0.22100000000000009,1.952,1.824
1.952,1.824,change C1,-0.18799999999999994,1.764,0.7198
1.764,0.7198,change C1,-0.2450000000000001,1.519,0.4208
1.519,0.4208,change C1,2.0970000000000004,3.616,1.055
3.616,1.055,change C1,-3.6647700000000003,-0.04877,0.7322000000000001
-0.2351,2.709,change C1,0.244766,0.009666000000000001,3.192
0.009666000000000001,3.192,change C1,0.09443399999999999,0.1041,2.67
0.1041,2.67,change C1,-0.05556,0.04854,2.693
0.04854,2.693,change C1,-0.65634,-0.6078,2.649
-0.6078,2.649,change C1,0.2283,-0.3795,2.663
-0.3795,2.663,change C1,-0.09139999999999998,-0.4709,3.014
-0.4709,3.014,change C1,0.1154,-0.3555,2.658
-0.3555,2.658,change C1,0.17359999999999998,-0.1819,3.038
-0.1819,3.038,change C1,-0.3408999999999999,-0.5227999999999999,2.191
-0.5227999999999999,2.191,change C1,0.31899999999999995,-0.2038,2.945
-0.2038,2.945,change C1,0.2218,0.018000000000000002,2.863
0.018000000000000002,2.863,change C1,-0.27130000000000004,-0.2533,2.607
-0.2533,2.607,change C1,0.16384000000000004,-0.08946,2.674
-0.08946,2.674,change C1,0.29356,0.2041,2.663
0.2041,2.663,change C1,-0.5062,-0.30210000000000004,2.597
-0.30210000000000004,2.597,change C1,0.07330000000000003,-0.2288,2.226
-0.2288,2.226,change C1,-0.128,-0.3568,2.852
-0.3568,2.852,change C1,0.1521,-0.2047,2.899
-0.2047,2.899,change C1,-0.24730000000000002,-0.452,1.895
-0.452,1.895,change C1,0.39689,-0.05511,1.866
-0.05511,1.866,change C1,-0.19249,-0.2476,1.604
-0.2476,1.604,change C1,-0.1109,-0.3585,0.3645
-1.055,2.253,change C1,0.19069999999999998,-0.8643,1.481
-0.8643,1.481,change C1,-0.5707000000000001,-1.435,0.8025
-1.435,0.8025,change C1,4.121,2.686,0.6169
2.686,0.6169,change C1,-0.657,2.029,0.49510000000000004
2.029,0.49510000000000004,change C1,-0.1419999999999999,1.887,0.4732
1.887,0.4732,change C1,-4.204000000000001,-2.317,0.1301
-2.317,0.1301,change C1,0.3860000000000001,-1.931,0.07219
-1.931,0.07219,change C1,0.823,-1.108,0.4828
-1.108,0.4828,change C1,3.48,2.372,0.6244
2.372,0.6244,change C1,-4.417,-2.045,0.44780000000000003
-2.045,0.44780000000000003,change C1,0.9829999999999999,-1.062,0.6476000000000001
-0.9336000000000001,1.617,change C1,0.1715000000000001,-0.7621,0.7709
0.9176000000000001,2.251,change C1,-0.24230000000000007,0.6753,1.655
0.6753,1.655,change C1,0.055300000000000016,0.7306,0.6587000000000001
-7.486,7.805,change C1,0.017999999999999794,-7.468,7.771
-7.468,7.771,change C1,0.20899999999999963,-7.259,7.488
-7.259,7.488,change C1,0.20700000000000074,-7.052,7.204
-7.052,7.204,change C1,-0.71,-7.762,8.019
-7.762,8.019,change C1,0.8579999999999997,-6.904,7.505
-6.904,7.505,change C1,-0.5579999999999998,-7.462,7.001
-7.462,7.001,change C1,-0.25200000000000067,-7.714,7.346
-7.714,7.346,change C1,-9.915999999999999,-17.63,6.631
-17.63,6.631,change C1,0.509999999999998,-17.12,7.6
-17.12,7.6,change C1,-0.10999999999999943,-17.23,7.167
-17.23,7.167,change C1,-0.14999999999999858,-17.38,7.065
-17.38,7.065,change C1,0.759999999999998,-16.62,8.029
-16.62,8.029,change C1,-0.3999999999999986,-17.02,7.985
-17.02,7.985,change C1,0.05000000000000071,-16.97,7.889
-16.97,7.889,change C1,0.3099999999999987,-16.66,7.735
-16.66,7.735,change C1,0.8100000000000005,-15.85,7.735
-15.85,7.735,change C1,-0.09999999999999964,-15.95,7.323
-15.95,7.323,change C1,1.3999999999999986,-14.55,7.914
-14.55,7.914,change C1,1.7400000000000002,-12.81,8.402
-12.81,8.402,change C1,2.09,-10.72,8.912
-10.72,8.912,change C1,3.8290000000000006,-6.891,8.165
-6.891,8.165,change C1,2.803,-4.088,8.182
-4.088,8.182,change C1,0.38900000000000023,-3.699,7.136
